"","ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"18702",94939,12,2020,"Elec- Residential","Y",4478,2677805,598
"18703",94940,10,2020,"Elec- Residential","N",120,52016,433
"18704",94940,11,2020,"Elec- Residential","N",120,69634,580
"18705",94940,12,2020,"Elec- Residential","N",120,78935,658
"18706",94941,10,2020,"Elec- Residential","N",12113,5664508,468
"18707",94941,11,2020,"Elec- Residential","N",12116,6743002,557
"18708",94941,12,2020,"Elec- Residential","N",12119,7948223,656
"18709",94945,10,2020,"Elec- Residential","N",6745,3591135,532
"18710",94945,11,2020,"Elec- Residential","N",6748,3663952,543
"18711",94945,12,2020,"Elec- Residential","N",6747,4353897,645
"18712",94946,10,2020,"Elec- Residential","N",243,194382,800
"18713",94946,11,2020,"Elec- Residential","N",244,265149,1087
"18714",94946,12,2020,"Elec- Residential","N",243,303838,1250
"18715",94947,10,2020,"Elec- Residential","N",9204,4658099,506
"18716",94947,11,2020,"Elec- Residential","N",9206,4938461,536
"18717",94947,12,2020,"Elec- Residential","N",9196,5888615,640
"18718",94949,10,2020,"Elec- Residential","N",6471,3383292,523
"18719",94949,11,2020,"Elec- Residential","N",6475,3474737,537
"18720",94949,12,2020,"Elec- Residential","N",6480,4118059,636
"18721",94951,10,2020,"Elec- Residential","N",1537,1001750,652
"18722",94951,11,2020,"Elec- Residential","N",1542,1142821,741
"18723",94951,12,2020,"Elec- Residential","N",1539,1357163,882
"18724",94952,10,2020,"Elec- Residential","N",12607,6056931,480
"18725",94952,11,2020,"Elec- Residential","N",12603,6779636,538
"18726",94952,12,2020,"Elec- Residential","N",12607,8136371,645
"18727",94954,10,2020,"Elec- Residential","N",13719,6539246,477
"18728",94954,11,2020,"Elec- Residential","N",13730,6826706,497
"18729",94954,12,2020,"Elec- Residential","N",13724,8088903,589
"18730",94956,10,2020,"Elec- Residential","N",450,203190,452
"18731",94956,11,2020,"Elec- Residential","N",447,283494,634
"18732",94956,12,2020,"Elec- Residential","N",449,332811,741
"18733",94957,10,2020,"Elec- Residential","N",795,890143,1120
"18734",94957,11,2020,"Elec- Residential","N",790,922770,1168
"18735",94957,12,2020,"Elec- Residential","N",788,1037861,1317
"18736",94960,10,2020,"Elec- Residential","N",5704,2883675,506
"18737",94960,11,2020,"Elec- Residential","N",5704,3237830,568
"18738",94960,12,2020,"Elec- Residential","N",5692,3847394,676
"18739",94963,10,2020,"Elec- Residential","N",185,109602,592
"18740",94963,11,2020,"Elec- Residential","N",186,163030,877
"18741",94963,12,2020,"Elec- Residential","N",186,195677,1052
"18742",94964,10,2020,"Elec- Residential","Y",0,0,NA
"18743",94964,11,2020,"Elec- Residential","Y",0,0,NA
"18744",94964,12,2020,"Elec- Residential","Y",0,0,NA
"18745",94965,10,2020,"Elec- Residential","N",5742,2189028,381
"18746",94965,11,2020,"Elec- Residential","N",5747,2719791,473
"18747",94965,12,2020,"Elec- Residential","N",5732,3185020,556
"18748",94970,10,2020,"Elec- Residential","N",702,366214,522
"18749",94970,11,2020,"Elec- Residential","N",702,497041,708
"18750",94970,12,2020,"Elec- Residential","N",701,557550,795
"18751",94971,10,2020,"Elec- Residential","N",154,70040,455
"18752",94971,11,2020,"Elec- Residential","N",154,91352,593
"18753",94971,12,2020,"Elec- Residential","N",153,105967,693
"18754",94972,10,2020,"Elec- Residential","Y",0,0,NA
"18755",94972,11,2020,"Elec- Residential","Y",0,0,NA
"18756",94972,12,2020,"Elec- Residential","Y",0,0,NA
"18757",94973,10,2020,"Elec- Residential","N",495,280097,566
"18758",94973,11,2020,"Elec- Residential","N",496,426675,860
"18759",94973,12,2020,"Elec- Residential","N",495,504197,1019
"18760",95002,10,2020,"Elec- Residential","N",415,275166,663
"18761",95002,11,2020,"Elec- Residential","N",416,282180,678
"18762",95002,12,2020,"Elec- Residential","N",415,340879,821
"18763",95003,10,2020,"Elec- Residential","N",10616,4702924,443
"18764",95003,11,2020,"Elec- Residential","N",10627,5538986,521
"18765",95003,12,2020,"Elec- Residential","N",10623,6478100,610
"18766",95004,10,2020,"Elec- Residential","N",1205,711459,590
"18767",95004,11,2020,"Elec- Residential","N",1206,823896,683
"18768",95004,12,2020,"Elec- Residential","N",1204,992411,824
"18769",95005,10,2020,"Elec- Residential","N",2162,1160594,537
"18770",95005,11,2020,"Elec- Residential","N",2163,1477497,683
"18771",95005,12,2020,"Elec- Residential","N",2164,1740547,804
"18772",95006,10,2020,"Elec- Residential","N",3187,1607573,504
"18773",95006,11,2020,"Elec- Residential","N",3190,2239483,702
"18774",95006,12,2020,"Elec- Residential","N",3195,2679349,839
"18775",95007,10,2020,"Elec- Residential","N",271,128125,473
"18776",95007,11,2020,"Elec- Residential","N",271,172272,636
"18777",95007,12,2020,"Elec- Residential","N",272,211799,779
"18778",95008,10,2020,"Elec- Residential","N",18981,8708274,459
"18779",95008,11,2020,"Elec- Residential","N",18970,8599533,453
"18780",95008,12,2020,"Elec- Residential","N",18959,10138324,535
"18781",95010,10,2020,"Elec- Residential","N",4623,1466962,317
"18782",95010,11,2020,"Elec- Residential","N",4624,1697395,367
"18783",95010,12,2020,"Elec- Residential","N",4634,1970177,425
"18784",95012,10,2020,"Elec- Residential","N",2558,1078221,422
"18785",95012,11,2020,"Elec- Residential","N",2559,1261045,493
"18786",95012,12,2020,"Elec- Residential","N",2560,1511916,591
"18787",95013,10,2020,"Elec- Residential","Y",0,0,NA
"18788",95013,11,2020,"Elec- Residential","Y",0,0,NA
"18789",95013,12,2020,"Elec- Residential","Y",0,0,NA
"18790",95014,10,2020,"Elec- Residential","N",20744,9919228,478
"18791",95014,11,2020,"Elec- Residential","N",20781,10413914,501
"18792",95014,12,2020,"Elec- Residential","N",20827,12069571,580
"18793",95017,10,2020,"Elec- Residential","N",105,42000,400
"18794",95017,11,2020,"Elec- Residential","N",104,52785,508
"18795",95017,12,2020,"Elec- Residential","N",105,62011,591
"18796",95018,10,2020,"Elec- Residential","N",2650,1447442,546
"18797",95018,11,2020,"Elec- Residential","N",2648,1880619,710
"18798",95018,12,2020,"Elec- Residential","N",2651,2224395,839
"18799",95019,10,2020,"Elec- Residential","N",1618,520009,321
"18800",95019,11,2020,"Elec- Residential","N",1616,619646,383
"18801",95019,12,2020,"Elec- Residential","N",1617,740298,458
"18802",95020,10,2020,"Elec- Residential","N",19044,11244114,590
"18803",95020,11,2020,"Elec- Residential","N",19041,10850676,570
"18804",95020,12,2020,"Elec- Residential","N",19066,13106559,687
"18805",95023,10,2020,"Elec- Residential","N",16945,9181776,542
"18806",95023,11,2020,"Elec- Residential","N",16995,8818949,519
"18807",95023,12,2020,"Elec- Residential","N",17056,10715464,628
"18808",95030,10,2020,"Elec- Residential","N",5143,4298872,836
"18809",95030,11,2020,"Elec- Residential","N",5145,4254262,827
"18810",95030,12,2020,"Elec- Residential","N",5145,4884556,949
"18811",95032,10,2020,"Elec- Residential","N",10229,6182415,604
"18812",95032,11,2020,"Elec- Residential","N",10238,6062706,592
"18813",95032,12,2020,"Elec- Residential","N",10227,7062854,691
"18814",95033,10,2020,"Elec- Residential","N",3056,2257719,739
"18815",95033,11,2020,"Elec- Residential","N",3055,2779807,910
"18816",95033,12,2020,"Elec- Residential","N",3052,3247613,1064
"18817",95035,10,2020,"Elec- Residential","N",23948,11392499,476
"18818",95035,11,2020,"Elec- Residential","N",23962,11255271,470
"18819",95035,12,2020,"Elec- Residential","N",24015,13009171,542
"18820",95037,10,2020,"Elec- Residential","N",16595,10652685,642
"18821",95037,11,2020,"Elec- Residential","N",16627,10279128,618
"18822",95037,12,2020,"Elec- Residential","N",16631,12324582,741
"18823",95039,10,2020,"Elec- Residential","N",259,156664,605
"18824",95039,11,2020,"Elec- Residential","N",259,183518,709
"18825",95039,12,2020,"Elec- Residential","N",257,219073,852
"18826",95041,10,2020,"Elec- Residential","N",321,131927,411
"18827",95041,11,2020,"Elec- Residential","N",319,160042,502
"18828",95041,12,2020,"Elec- Residential","N",319,182699,573
"18829",95043,10,2020,"Elec- Residential","N",215,137710,641
"18830",95043,11,2020,"Elec- Residential","N",216,157152,728
"18831",95043,12,2020,"Elec- Residential","N",216,186185,862
"18832",95044,10,2020,"Elec- Residential","N",174,96875,557
"18833",95044,11,2020,"Elec- Residential","N",172,125629,730
"18834",95044,12,2020,"Elec- Residential","N",171,149059,872
"18835",95045,10,2020,"Elec- Residential","N",1512,815715,539
"18836",95045,11,2020,"Elec- Residential","N",1523,924953,607
"18837",95045,12,2020,"Elec- Residential","N",1524,1117823,733
"18838",95046,10,2020,"Elec- Residential","N",1632,1458706,894
"18839",95046,11,2020,"Elec- Residential","N",1631,1521186,933
"18840",95046,12,2020,"Elec- Residential","N",1634,1808137,1107
"18841",95050,10,2020,"Elec- Residential","Y",0,0,NA
"18842",95050,11,2020,"Elec- Residential","Y",0,0,NA
"18843",95050,12,2020,"Elec- Residential","Y",0,0,NA
"18844",95060,10,2020,"Elec- Residential","N",15658,6207548,396
"18845",95060,11,2020,"Elec- Residential","N",15710,7543026,480
"18846",95060,12,2020,"Elec- Residential","N",15728,8827159,561
"18847",95062,10,2020,"Elec- Residential","N",13223,4835536,366
"18848",95062,11,2020,"Elec- Residential","N",13228,5739853,434
"18849",95062,12,2020,"Elec- Residential","N",13224,6747051,510
"18850",95064,10,2020,"Elec- Residential","N",333,86521,260
"18851",95064,11,2020,"Elec- Residential","N",332,100072,301
"18852",95064,12,2020,"Elec- Residential","N",330,114074,346
"18853",95065,10,2020,"Elec- Residential","N",2754,1370083,497
"18854",95065,11,2020,"Elec- Residential","N",2752,1667471,606
"18855",95065,12,2020,"Elec- Residential","N",2753,1972234,716
"18856",95066,10,2020,"Elec- Residential","N",5230,2803956,536
"18857",95066,11,2020,"Elec- Residential","N",5237,3156125,603
"18858",95066,12,2020,"Elec- Residential","N",5237,3720807,710
"18859",95070,10,2020,"Elec- Residential","N",10912,8061943,739
"18860",95070,11,2020,"Elec- Residential","N",10913,8367168,767
"18861",95070,12,2020,"Elec- Residential","N",10907,9535921,874
"18862",95073,10,2020,"Elec- Residential","N",3372,1778236,527
"18863",95073,11,2020,"Elec- Residential","N",3371,2109195,626
"18864",95073,12,2020,"Elec- Residential","N",3369,2468835,733
"18865",95075,10,2020,"Elec- Residential","N",196,140351,716
"18866",95075,11,2020,"Elec- Residential","N",196,130721,667
"18867",95075,12,2020,"Elec- Residential","N",195,155666,798
"18868",95076,10,2020,"Elec- Residential","N",21915,9415841,430
"18869",95076,11,2020,"Elec- Residential","N",21919,10874813,496
"18870",95076,12,2020,"Elec- Residential","N",21892,12833178,586
"18871",95110,10,2020,"Elec- Residential","Y",6644,2782683,419
"18872",95110,11,2020,"Elec- Residential","Y",6658,2666999,401
"18873",95110,12,2020,"Elec- Residential","Y",6646,3162559,476
"18874",95111,10,2020,"Elec- Residential","N",13952,7694338,551
"18875",95111,11,2020,"Elec- Residential","N",13936,7791700,559
"18876",95111,12,2020,"Elec- Residential","N",13922,9293760,668
"18877",95112,10,2020,"Elec- Residential","N",19092,8107117,425
"18878",95112,11,2020,"Elec- Residential","N",19080,8343269,437
"18879",95112,12,2020,"Elec- Residential","N",19048,9875880,518
"18880",95113,10,2020,"Elec- Residential","N",1485,732474,493
"18881",95113,11,2020,"Elec- Residential","N",1480,622998,421
"18882",95113,12,2020,"Elec- Residential","N",1525,689453,452
"18883",95116,10,2020,"Elec- Residential","N",12529,5641237,450
"18884",95116,11,2020,"Elec- Residential","N",12513,5707900,456
"18885",95116,12,2020,"Elec- Residential","N",12495,6838610,547
"18886",95117,10,2020,"Elec- Residential","N",11013,4227659,384
"18887",95117,11,2020,"Elec- Residential","N",10974,4326568,394
"18888",95117,12,2020,"Elec- Residential","N",10956,5073317,463
"18889",95118,10,2020,"Elec- Residential","N",11491,5438333,473
"18890",95118,11,2020,"Elec- Residential","N",11489,5205101,453
"18891",95118,12,2020,"Elec- Residential","N",11498,6208365,540
"18892",95119,10,2020,"Elec- Residential","N",3281,1721691,525
"18893",95119,11,2020,"Elec- Residential","N",3318,1692965,510
"18894",95119,12,2020,"Elec- Residential","N",3348,2027690,606
"18895",95120,10,2020,"Elec- Residential","Y",12721,7919226,623
"18896",95120,11,2020,"Elec- Residential","Y",12719,7960587,626
"18897",95120,12,2020,"Elec- Residential","Y",12724,9515627,748
"18898",95121,10,2020,"Elec- Residential","N",9365,5264717,562
"18899",95121,11,2020,"Elec- Residential","N",9357,5445196,582
"18900",95121,12,2020,"Elec- Residential","N",9361,6407077,684
"18901",95122,10,2020,"Elec- Residential","N",12244,5933088,485
"18902",95122,11,2020,"Elec- Residential","N",12243,6359337,519
"18903",95122,12,2020,"Elec- Residential","N",12265,7822350,638
"18904",95123,10,2020,"Elec- Residential","N",22909,11684265,510
"18905",95123,11,2020,"Elec- Residential","N",22895,11218859,490
"18906",95123,12,2020,"Elec- Residential","N",22893,13134001,574
"18907",95124,10,2020,"Elec- Residential","N",17042,8856474,520
"18908",95124,11,2020,"Elec- Residential","N",17028,8497118,499
"18909",95124,12,2020,"Elec- Residential","N",17012,10070778,592
"18910",95125,10,2020,"Elec- Residential","N",19754,10515003,532
"18911",95125,11,2020,"Elec- Residential","N",19768,10331568,523
"18912",95125,12,2020,"Elec- Residential","N",19788,12479612,631
"18913",95126,10,2020,"Elec- Residential","N",15731,6489288,413
"18914",95126,11,2020,"Elec- Residential","N",15752,6368313,404
"18915",95126,12,2020,"Elec- Residential","N",15734,7409873,471
"18916",95127,10,2020,"Elec- Residential","N",15497,8340122,538
"18917",95127,11,2020,"Elec- Residential","N",15497,8703941,562
"18918",95127,12,2020,"Elec- Residential","N",15464,10525152,681
"18919",95128,10,2020,"Elec- Residential","N",13469,5745395,427
"18920",95128,11,2020,"Elec- Residential","N",13451,5674866,422
"18921",95128,12,2020,"Elec- Residential","N",13433,6686048,498
"18922",95129,10,2020,"Elec- Residential","N",14175,5847543,413
"18923",95129,11,2020,"Elec- Residential","N",14167,6393408,451
"18924",95129,12,2020,"Elec- Residential","N",14149,7431173,525
"18925",95130,10,2020,"Elec- Residential","N",4891,2154738,441
"18926",95130,11,2020,"Elec- Residential","N",4888,2175103,445
"18927",95130,12,2020,"Elec- Residential","N",4880,2548799,522
"18928",95131,10,2020,"Elec- Residential","N",9088,4447087,489
"18929",95131,11,2020,"Elec- Residential","N",9102,4571716,502
"18930",95131,12,2020,"Elec- Residential","N",9104,5327906,585
"18931",95132,10,2020,"Elec- Residential","N",11944,5871179,492
"18932",95132,11,2020,"Elec- Residential","N",11941,6037777,506
"18933",95132,12,2020,"Elec- Residential","N",11938,7037710,590
"18934",95133,10,2020,"Elec- Residential","N",8554,4197536,491
"18935",95133,11,2020,"Elec- Residential","N",8579,4127804,481
"18936",95133,12,2020,"Elec- Residential","N",8609,4770908,554
"18937",95134,10,2020,"Elec- Residential","N",11960,4939505,413
"18938",95134,11,2020,"Elec- Residential","N",11985,4303386,359
"18939",95134,12,2020,"Elec- Residential","N",12036,4729713,393
"18940",95135,10,2020,"Elec- Residential","N",7208,3699416,513
"18941",95135,11,2020,"Elec- Residential","N",7207,3607398,501
"18942",95135,12,2020,"Elec- Residential","N",7210,4227679,586
"18943",95136,10,2020,"Elec- Residential","N",14882,8146446,547
"18944",95136,11,2020,"Elec- Residential","N",14869,7774119,523
"18945",95136,12,2020,"Elec- Residential","N",14868,9066173,610
"18946",95138,10,2020,"Elec- Residential","N",5805,3812411,657
"18947",95138,11,2020,"Elec- Residential","N",5810,3466433,597
"18948",95138,12,2020,"Elec- Residential","N",5815,4037690,694
"18949",95139,10,2020,"Elec- Residential","Y",2240,1248419,557
"18950",95139,11,2020,"Elec- Residential","Y",2240,1215322,543
"18951",95139,12,2020,"Elec- Residential","Y",2242,1429168,637
"18952",95140,10,2020,"Elec- Residential","N",108,87133,807
"18953",95140,11,2020,"Elec- Residential","N",108,96657,895
"18954",95140,12,2020,"Elec- Residential","N",109,114901,1054
"18955",95141,10,2020,"Elec- Residential","Y",0,0,NA
"18956",95141,11,2020,"Elec- Residential","Y",0,0,NA
"18957",95141,12,2020,"Elec- Residential","Y",0,0,NA
"18958",95148,10,2020,"Elec- Residential","N",11561,6716677,581
"18959",95148,11,2020,"Elec- Residential","N",11546,6658589,577
"18960",95148,12,2020,"Elec- Residential","N",11554,7874085,682
"18961",95202,10,2020,"Elec- Residential","N",3167,1190130,376
"18962",95202,11,2020,"Elec- Residential","N",3167,1109347,350
"18963",95202,12,2020,"Elec- Residential","N",3158,1372437,435
"18964",95203,10,2020,"Elec- Residential","N",5628,2696453,479
"18965",95203,11,2020,"Elec- Residential","N",5641,2456262,435
"18966",95203,12,2020,"Elec- Residential","N",5655,3000576,531
"18967",95204,10,2020,"Elec- Residential","Y",11546,6056606,525
"18968",95204,11,2020,"Elec- Residential","Y",11544,5568695,482
"18969",95204,12,2020,"Elec- Residential","Y",11534,6773653,587
"18970",95205,10,2020,"Elec- Residential","N",10655,5779009,542
"18971",95205,11,2020,"Elec- Residential","N",10668,5299042,497
"18972",95205,12,2020,"Elec- Residential","N",10670,6493774,609
"18973",95206,10,2020,"Elec- Residential","N",17499,10618713,607
"18974",95206,11,2020,"Elec- Residential","N",17536,9047874,516
"18975",95206,12,2020,"Elec- Residential","N",17572,11085920,631
"18976",95207,10,2020,"Elec- Residential","N",18783,9632885,513
"18977",95207,11,2020,"Elec- Residential","N",18813,8463010,450
"18978",95207,12,2020,"Elec- Residential","N",18810,10095359,537
"18979",95209,10,2020,"Elec- Residential","N",13185,8709065,661
"18980",95209,11,2020,"Elec- Residential","N",13187,7467296,566
"18981",95209,12,2020,"Elec- Residential","N",13205,9056852,686
"18982",95210,10,2020,"Elec- Residential","N",11751,6813334,580
"18983",95210,11,2020,"Elec- Residential","N",11761,5900975,502
"18984",95210,12,2020,"Elec- Residential","N",11781,6994062,594
"18985",95211,10,2020,"Elec- Residential","Y",0,0,NA
"18986",95211,11,2020,"Elec- Residential","Y",0,0,NA
"18987",95211,12,2020,"Elec- Residential","Y",0,0,NA
"18988",95212,10,2020,"Elec- Residential","N",7473,6573493,880
"18989",95212,11,2020,"Elec- Residential","N",7472,5998059,803
"18990",95212,12,2020,"Elec- Residential","N",7472,7074356,947
"18991",95215,10,2020,"Elec- Residential","N",6665,4235447,635
"18992",95215,11,2020,"Elec- Residential","N",6666,4146616,622
"18993",95215,12,2020,"Elec- Residential","N",6662,5065550,760
"18994",95219,10,2020,"Elec- Residential","N",11141,6599040,592
"18995",95219,11,2020,"Elec- Residential","N",11154,5661013,508
"18996",95219,12,2020,"Elec- Residential","N",11158,6737231,604
"18997",95220,10,2020,"Elec- Residential","N",2399,2083897,869
"18998",95220,11,2020,"Elec- Residential","N",2397,2060682,860
"18999",95220,12,2020,"Elec- Residential","N",2393,2505714,1047
"19000",95222,10,2020,"Elec- Residential","N",2338,1316249,563
"19001",95222,11,2020,"Elec- Residential","N",2339,1549793,663
"19002",95222,12,2020,"Elec- Residential","N",2344,1917834,818
"19003",95223,10,2020,"Elec- Residential","N",7278,2153503,296
"19004",95223,11,2020,"Elec- Residential","N",7291,2983401,409
"19005",95223,12,2020,"Elec- Residential","N",7297,3374614,462
"19006",95224,10,2020,"Elec- Residential","N",226,121192,536
"19007",95224,11,2020,"Elec- Residential","N",225,166723,741
"19008",95224,12,2020,"Elec- Residential","N",226,193524,856
"19009",95225,10,2020,"Elec- Residential","N",743,555659,748
"19010",95225,11,2020,"Elec- Residential","N",744,551097,741
"19011",95225,12,2020,"Elec- Residential","N",743,703834,947
"19012",95227,10,2020,"Elec- Residential","N",432,349862,810
"19013",95227,11,2020,"Elec- Residential","N",433,348530,805
"19014",95227,12,2020,"Elec- Residential","N",432,424739,983
"19015",95228,10,2020,"Elec- Residential","N",2758,1393341,505
"19016",95228,11,2020,"Elec- Residential","N",2770,1429397,516
"19017",95228,12,2020,"Elec- Residential","N",2784,1827610,656
"19018",95229,10,2020,"Elec- Residential","N",139,67878,488
"19019",95229,11,2020,"Elec- Residential","N",139,97714,703
"19020",95229,12,2020,"Elec- Residential","N",139,122487,881
"19021",95230,10,2020,"Elec- Residential","N",174,121217,697
"19022",95230,11,2020,"Elec- Residential","N",173,142941,826
"19023",95230,12,2020,"Elec- Residential","N",173,174747,1010
"19024",95231,10,2020,"Elec- Residential","N",835,680689,815
"19025",95231,11,2020,"Elec- Residential","N",832,676072,813
"19026",95231,12,2020,"Elec- Residential","N",835,747402,895
"19027",95232,10,2020,"Elec- Residential","N",189,82653,437
"19028",95232,11,2020,"Elec- Residential","N",190,114516,603
"19029",95232,12,2020,"Elec- Residential","N",190,135626,714
"19030",95233,10,2020,"Elec- Residential","N",234,100883,431
"19031",95233,11,2020,"Elec- Residential","N",233,131708,565
"19032",95233,12,2020,"Elec- Residential","N",233,151100,648
"19033",95236,10,2020,"Elec- Residential","N",1533,1166318,761
"19034",95236,11,2020,"Elec- Residential","N",1534,1257021,819
"19035",95236,12,2020,"Elec- Residential","N",1531,1536502,1004
"19036",95237,10,2020,"Elec- Residential","N",1162,719943,620
"19037",95237,11,2020,"Elec- Residential","N",1164,675372,580
"19038",95237,12,2020,"Elec- Residential","N",1163,830479,714
"19039",95240,10,2020,"Elec- Residential","N",2134,1713194,803
"19040",95240,11,2020,"Elec- Residential","N",2137,1744711,816
"19041",95240,12,2020,"Elec- Residential","N",2141,2092219,977
"19042",95242,10,2020,"Elec- Residential","N",1361,1106577,813
"19043",95242,11,2020,"Elec- Residential","N",1363,1111527,816
"19044",95242,12,2020,"Elec- Residential","N",1360,1333755,981
"19045",95245,10,2020,"Elec- Residential","N",630,329751,523
"19046",95245,11,2020,"Elec- Residential","N",631,396285,628
"19047",95245,12,2020,"Elec- Residential","N",631,496087,786
"19048",95246,10,2020,"Elec- Residential","N",806,405570,503
"19049",95246,11,2020,"Elec- Residential","N",812,504637,621
"19050",95246,12,2020,"Elec- Residential","N",813,590972,727
"19051",95247,10,2020,"Elec- Residential","N",2173,1115062,513
"19052",95247,11,2020,"Elec- Residential","N",2171,1419595,654
"19053",95247,12,2020,"Elec- Residential","N",2174,1699384,782
"19054",95248,10,2020,"Elec- Residential","N",551,313347,569
"19055",95248,11,2020,"Elec- Residential","N",552,412718,748
"19056",95248,12,2020,"Elec- Residential","N",552,474998,861
"19057",95249,10,2020,"Elec- Residential","N",1489,856279,575
"19058",95249,11,2020,"Elec- Residential","N",1487,1036436,697
"19059",95249,12,2020,"Elec- Residential","N",1495,1285444,860
"19060",95251,10,2020,"Elec- Residential","N",304,164015,540
"19061",95251,11,2020,"Elec- Residential","N",306,187425,613
"19062",95251,12,2020,"Elec- Residential","N",306,226669,741
"19063",95252,10,2020,"Elec- Residential","N",4750,3196584,673
"19064",95252,11,2020,"Elec- Residential","N",4758,3126851,657
"19065",95252,12,2020,"Elec- Residential","N",4757,4018694,845
"19066",95254,10,2020,"Elec- Residential","N",467,369250,791
"19067",95254,11,2020,"Elec- Residential","N",467,333098,713
"19068",95254,12,2020,"Elec- Residential","N",466,430526,924
"19069",95255,10,2020,"Elec- Residential","N",1038,574524,553
"19070",95255,11,2020,"Elec- Residential","N",1040,731848,704
"19071",95255,12,2020,"Elec- Residential","N",1040,834970,803
"19072",95257,10,2020,"Elec- Residential","N",267,127750,478
"19073",95257,11,2020,"Elec- Residential","N",267,169817,636
"19074",95257,12,2020,"Elec- Residential","N",266,194725,732
"19075",95258,10,2020,"Elec- Residential","N",1381,859600,622
"19076",95258,11,2020,"Elec- Residential","N",1380,793249,575
"19077",95258,12,2020,"Elec- Residential","N",1380,969867,703
"19078",95301,10,2020,"Elec- Residential","N",10747,6487938,604
"19079",95301,11,2020,"Elec- Residential","N",10759,5596545,520
"19080",95301,12,2020,"Elec- Residential","N",10763,7010286,651
"19081",95303,10,2020,"Elec- Residential","Y",0,0,NA
"19082",95303,11,2020,"Elec- Residential","Y",0,0,NA
"19083",95303,12,2020,"Elec- Residential","Y",0,0,NA
"19084",95304,10,2020,"Elec- Residential","N",4499,3296001,733
"19085",95304,11,2020,"Elec- Residential","N",4490,3028436,674
"19086",95304,12,2020,"Elec- Residential","N",4485,3840801,856
"19087",95306,10,2020,"Elec- Residential","Y",494,295820,599
"19088",95306,11,2020,"Elec- Residential","Y",491,311066,634
"19089",95306,12,2020,"Elec- Residential","Y",492,385431,783
"19090",95309,10,2020,"Elec- Residential","N",121,68804,569
"19091",95309,11,2020,"Elec- Residential","N",120,71597,597
"19092",95309,12,2020,"Elec- Residential","N",121,86189,712
"19093",95310,10,2020,"Elec- Residential","N",705,439850,624
"19094",95310,11,2020,"Elec- Residential","N",704,585523,832
"19095",95310,12,2020,"Elec- Residential","N",707,702055,993
"19096",95311,10,2020,"Elec- Residential","N",1156,603656,522
"19097",95311,11,2020,"Elec- Residential","N",1156,726511,628
"19098",95311,12,2020,"Elec- Residential","N",1155,823993,713
"19099",95313,10,2020,"Elec- Residential","Y",0,0,NA
"19100",95313,11,2020,"Elec- Residential","Y",0,0,NA
"19101",95313,12,2020,"Elec- Residential","Y",0,0,NA
"19102",95316,10,2020,"Elec- Residential","Y",0,0,NA
"19103",95316,11,2020,"Elec- Residential","Y",0,0,NA
"19104",95316,12,2020,"Elec- Residential","Y",0,0,NA
"19105",95317,10,2020,"Elec- Residential","N",197,212420,1078
"19106",95317,11,2020,"Elec- Residential","N",195,210354,1079
"19107",95317,12,2020,"Elec- Residential","N",196,266475,1360
"19108",95318,10,2020,"Elec- Residential","N",195,107535,551
"19109",95318,11,2020,"Elec- Residential","N",193,119374,619
"19110",95318,12,2020,"Elec- Residential","N",194,139786,721
"19111",95320,10,2020,"Elec- Residential","N",4069,2783468,684
"19112",95320,11,2020,"Elec- Residential","N",4067,2704431,665
"19113",95320,12,2020,"Elec- Residential","N",4062,3337045,822
"19114",95321,10,2020,"Elec- Residential","N",3451,1438416,417
"19115",95321,11,2020,"Elec- Residential","N",3450,1875225,544
"19116",95321,12,2020,"Elec- Residential","N",3455,2122345,614
"19117",95322,10,2020,"Elec- Residential","N",3382,1974308,584
"19118",95322,11,2020,"Elec- Residential","N",3384,1737776,514
"19119",95322,12,2020,"Elec- Residential","N",3382,2244430,664
"19120",95325,10,2020,"Elec- Residential","Y",0,0,NA
"19121",95325,11,2020,"Elec- Residential","Y",0,0,NA
"19122",95325,12,2020,"Elec- Residential","Y",0,0,NA
"19123",95327,10,2020,"Elec- Residential","N",2503,1446567,578
"19124",95327,11,2020,"Elec- Residential","N",2500,1675978,670
"19125",95327,12,2020,"Elec- Residential","N",2507,2061766,822
"19126",95329,10,2020,"Elec- Residential","N",1153,753944,654
"19127",95329,11,2020,"Elec- Residential","N",1152,699450,607
"19128",95329,12,2020,"Elec- Residential","N",1152,894523,776
"19129",95330,10,2020,"Elec- Residential","N",5726,3965155,692
"19130",95330,11,2020,"Elec- Residential","N",5731,3217828,561
"19131",95330,12,2020,"Elec- Residential","N",5747,4004083,697
"19132",95333,10,2020,"Elec- Residential","N",851,592172,696
"19133",95333,11,2020,"Elec- Residential","N",854,623360,730
"19134",95333,12,2020,"Elec- Residential","N",856,819083,957
"19135",95334,10,2020,"Elec- Residential","N",3169,1830477,578
"19136",95334,11,2020,"Elec- Residential","N",3174,1660266,523
"19137",95334,12,2020,"Elec- Residential","N",3172,2058341,649
"19138",95335,10,2020,"Elec- Residential","N",637,134172,211
"19139",95335,11,2020,"Elec- Residential","N",635,191178,301
"19140",95335,12,2020,"Elec- Residential","N",635,213336,336
"19141",95336,10,2020,"Elec- Residential","N",16353,9842188,602
"19142",95336,11,2020,"Elec- Residential","N",16362,8317438,508
"19143",95336,12,2020,"Elec- Residential","N",16403,10000917,610
"19144",95337,10,2020,"Elec- Residential","N",13304,8438744,634
